Date,65歲後基金_Price,大中華股票基金_Price,中港動態資產配置基金_Price,中港基金_Price,日本股票基金_Price,北美股票基金_Price,全球基金_Price,均衡組合_Price,亞洲股票基金_Price,亞洲債券基金_Price,亞歐基金_Price,美洲基金_Price,香港股票基金_Price,核心累積基金_Price,基金經理精選退休基金_Price,強積金保守基金_Price,富達增長基金_Price,富達穩定資本基金_Price,富達穩定增長基金_Price,綠色退休基金_Price,增長組合_Price,歐洲股票基金_Price,環球債券基金_Price,穩定資本組合_Price
7/10/2018,1.0215,207.39,106.87,161.83,184.12,243.75,141.43,204.23,227.1,104.6,162.62,204.84,320.46,1.0942,174.95,112.09,141.91,116.6,131.12,169.68,246.37,223.83,115.23,183.14
8/10/2018,1.02,204.29,106.37,159.88,184.01,243.4,142.33,203.01,224.78,104.32,161.49,206.38,316.1,1.091,173.51,112.09,140.61,116.23,130.38,169.01,244.25,220.61,115.17,182.4
9/10/2018,1.0202,204.23,106.32,159.62,181.39,242.87,142.44,202.77,223.84,104.31,161.17,206.61,315.76,1.09,173.19,112.09,140.18,116.14,130.19,168.45,243.62,221.28,115.28,182.3
10/10/2018,1.0155,203.53,106.32,159.94,177.79,234.91,138.25,201.35,225.06,104.5,158.57,199.93,314.87,1.0764,171.41,112.09,138.98,115.96,129.73,165.03,240.4,218.4,115.55,181.62
11/10/2018,1.013,195.16,105.28,154.16,176.09,229.96,136.01,199.05,216.41,104.77,155.59,196.27,305.03,1.0633,168.59,112.09,135.56,115.16,128,161.42,235.07,213.55,115.93,180.5
12/10/2018,1.0152,200.51,106.04,157.27,176.43,233.33,137.63,200.51,221.39,104.86,156.69,199.17,310.92,1.07,170.27,112.09,137.09,115.51,128.81,162.61,237.97,213.96,115.97,181.31
13/10/2018,1.0152,200.51,106.04,157.27,176.43,233.33,137.63,200.51,221.39,104.86,156.69,199.17,310.92,1.07,170.27,112.09,137.09,115.51,128.81,162.61,237.97,213.96,115.97,181.31
14/10/2018,1.0152,200.51,106.04,157.27,176.43,233.33,137.63,200.51,221.39,104.86,156.69,199.17,310.92,1.07,170.27,112.09,137.09,115.51,128.81,162.61,237.97,213.96,115.97,181.31
15/10/2018,1.0141,197.37,105.69,155.26,174.03,231.91,137.08,199.65,220.24,105.13,155.99,198.19,306.72,1.067,169.23,112.09,136.13,115.4,128.43,161.94,236.13,214.47,116.04,180.88
16/10/2018,1.0184,197.87,105.72,155.55,174.17,236.86,140.03,200.54,221.65,105.13,158.16,202.73,306.7,1.078,170.25,112.09,137.15,115.75,128.97,164.98,238.02,217.6,116.08,181.38
17/10/2018,1.0184,197.87,105.72,155.55,174.17,236.86,140.03,200.54,221.65,105.13,158.16,202.73,306.7,1.078,170.25,112.09,137.15,115.75,128.97,164.98,238.02,217.6,116.08,181.38
18/10/2018,1.0154,197.24,105.67,155.22,175.4,233.15,137.26,199.56,221.52,105.03,155.39,199.16,306.55,1.0699,169.27,112.09,136.28,115.3,128.42,162.94,236.53,214.32,115.66,180.7
19/10/2018,1.015,198.16,105.85,156.14,173.82,232.37,137.52,199.56,221.08,105.12,156.27,199.16,307.93,1.0693,169.3,112.09,136.1,115.29,128.32,162.38,236.48,214.46,115.55,180.69
20/10/2018,1.015,198.16,105.85,156.14,173.82,232.37,137.52,199.56,221.08,105.12,156.27,199.16,307.93,1.0693,169.3,112.09,136.1,115.29,128.32,162.38,236.48,214.46,115.55,180.69
21/10/2018,1.015,198.16,105.85,156.14,173.82,232.37,137.52,199.56,221.08,105.12,156.27,199.16,307.93,1.0693,169.3,112.09,136.1,115.29,128.32,162.38,236.48,214.46,115.55,180.69
22/10/2018,1.0152,202.32,106.66,159.77,173.4,231.56,137.32,200.18,220.23,104.93,156.43,198.9,314.99,1.0679,170.07,112.09,136.94,115.45,128.67,161.34,237.66,212.81,115.41,180.97
23/10/2018,1.0139,196.37,105.79,155.33,170,230.11,136.23,198.17,215.87,104.84,154.28,197.53,305.75,1.0611,167.64,112.09,134.45,114.92,127.57,159.76,233.41,209.51,115.58,179.93
24/10/2018,1.0108,194.98,105.69,155,163.73,223.09,132.04,197.03,215.99,105.02,150.77,191.33,304.75,1.0487,166.32,112.09,133.17,114.47,126.84,156.33,230.91,207.73,115.49,179.31
25/10/2018,1.0127,193.05,105.42,153.67,162.65,227.65,134.38,196.51,211.2,105.02,151.95,195.03,301.55,1.053,165.77,112.09,132.39,114.2,126.38,157.34,230.01,208.64,115.31,178.98
26/10/2018,1.0125,190.98,105.05,151.62,163.55,223.97,133.4,195.72,209.99,105.02,150.71,192.94,298.37,1.0468,164.7,112.1,131.28,114.11,126.01,155.21,227.93,206.71,115.71,178.69
27/10/2018,1.0125,190.98,105.05,151.62,163.55,223.97,133.4,195.72,209.99,105.02,150.71,192.94,298.37,1.0468,164.7,112.1,131.28,114.11,126.01,155.21,227.93,206.71,115.71,178.69
28/10/2018,1.0125,190.98,105.05,151.62,163.55,223.97,133.4,195.72,209.99,105.02,150.71,192.94,298.37,1.0468,164.7,112.1,131.28,114.11,126.01,155.21,227.93,206.71,115.71,178.69
29/10/2018,1.0122,190.97,105.11,152.24,160.67,222.76,131.65,195.64,211.31,105.2,150.58,190.29,298.68,1.0452,164.64,112.1,131,114.01,125.81,155.29,227.82,208.92,115.6,178.65
30/10/2018,1.0129,189.86,104.88,151.28,163.5,226.31,133.99,195.62,212.33,105.19,151.79,193.88,296.32,1.0506,164.74,112.1,131.25,114,125.81,157.22,228.35,208.58,115.33,178.52
31/10/2018,1.0144,194.77,105.33,152.74,167.54,228.51,135.01,197.14,215.01,104.92,153,195.55,301.7,1.0581,166.66,112.23,133.21,114.35,126.71,158.79,231.74,211.76,115.07,179.22
1/11/2018,1.0164,198.21,105.86,155.28,166.58,231.01,136.94,198.48,217.03,105.28,155.03,198.18,307.31,1.064,168.1,112.23,134.48,114.87,127.52,160.73,234.06,213.46,115.41,180.05
2/11/2018,1.0147,205.61,107.33,161.69,169.68,228.68,136.77,200.1,222.44,105.37,156.51,197.54,319.88,1.063,170.22,112.23,136.53,115.13,128.33,160.26,237.62,213.56,115.05,180.74
3/11/2018,1.0147,205.61,107.33,161.69,169.68,228.68,136.77,200.1,222.44,105.37,156.51,197.54,319.88,1.063,170.22,112.23,136.53,115.13,128.33,160.26,237.62,213.56,115.05,180.74
4/11/2018,1.0147,205.61,107.33,161.69,169.68,228.68,136.77,200.1,222.44,105.37,156.51,197.54,319.88,1.063,170.22,112.23,136.53,115.13,128.33,160.26,237.62,213.56,115.05,180.74
5/11/2018,1.0156,202.36,106.71,158.64,167.13,229.94,137.32,199.36,220.2,105.37,155.8,198.65,313.81,1.0645,169.23,112.23,135.4,114.94,127.86,160.79,235.88,214,115.24,180.44
6/11/2018,1.0155,202.67,106.91,159.89,168.64,231.38,137.53,199.78,221.12,105.46,156.54,199.06,315.81,1.0667,169.75,112.23,135.9,115.11,128.13,161.61,236.92,213.62,115.23,180.66
7/11/2018,1.0185,203.37,106.99,160.15,168.33,236.02,139.48,200.9,222.31,105.73,158.22,202.37,316.48,1.0763,170.94,112.23,137,115.46,128.76,164.1,238.93,216.79,115.53,181.37
8/11/2018,1.0174,203.78,106.91,160.78,170.08,235.43,137.84,200.98,223.61,105.73,157.08,200.46,317.47,1.0753,171.18,112.23,137.17,115.36,128.75,164.09,239.54,217.1,115.23,181.29
9/11/2018,1.0172,198.93,106.14,157.02,168.82,233.54,136.88,199.51,221.89,105.45,155.43,198.92,310.28,1.0703,169.46,112.23,135.54,114.92,127.93,162.8,236.64,215.61,115.09,180.49
10/11/2018,1.0172,198.93,106.14,157.02,168.82,233.54,136.88,199.51,221.89,105.45,155.43,198.92,310.28,1.0703,169.46,112.23,135.54,114.92,127.93,162.8,236.64,215.61,115.09,180.49
11/11/2018,1.0172,198.93,106.14,157.02,168.82,233.54,136.88,199.51,221.89,105.45,155.43,198.92,310.28,1.0703,169.46,112.23,135.54,114.92,127.93,162.8,236.64,215.61,115.09,180.49
12/11/2018,1.0149,198.67,106.09,157.21,168.4,228.86,134.46,198.45,221.15,105.26,153.56,195.23,310.61,1.0608,168.32,112.23,134.5,114.55,127.28,160.28,234.75,211.81,114.75,179.83
13/11/2018,1.014,198.9,106.26,158.19,164.28,228.11,133.91,198.33,219.86,105.35,154.28,194.12,312.2,1.0592,168.22,112.23,134.5,114.54,127.27,160.09,234.42,212.96,114.77,179.73
14/11/2018,1.0135,197.98,106.12,157.27,164.61,226.03,133.89,197.98,218.35,105.53,154.21,193.65,310.73,1.0567,167.75,112.23,133.89,114.45,127.08,159.35,233.5,211.62,114.9,179.62
15/11/2018,1.0155,200.84,106.77,159.79,165.14,228.17,135.14,198.69,220.1,105.81,155.11,195.83,315.64,1.0608,168.62,112.23,134.9,114.88,127.62,159.8,234.97,209.35,114.81,179.99
16/11/2018,1.0165,200.72,106.94,159.92,164.27,228.28,135.85,198.99,220.53,105.99,155.27,196.94,316.46,1.0628,168.84,112.23,135.18,115.08,127.9,160.35,235.2,210.59,115.22,180.27
17/11/2018,1.0165,200.72,106.94,159.92,164.27,228.28,135.85,198.99,220.53,105.99,155.27,196.94,316.46,1.0628,168.84,112.23,135.18,115.08,127.9,160.35,235.2,210.59,115.22,180.27
18/11/2018,1.0165,200.72,106.94,159.92,164.27,228.28,135.85,198.99,220.53,105.99,155.27,196.94,316.46,1.0628,168.84,112.23,135.18,115.08,127.9,160.35,235.2,210.59,115.22,180.27
19/11/2018,1.0149,201.47,107.14,160.7,165.86,223.85,134.09,198.99,220.18,106.26,154.37,193.93,318.56,1.0571,168.77,112.23,134.91,114.97,127.79,158.48,234.92,210.26,115.43,180.35
20/11/2018,1.0119,197.66,106.48,158.39,164.11,219.75,131.18,196.99,217.97,106.16,151.77,189.68,312.16,1.047,166.54,112.23,132.78,114.26,126.61,156.17,231.3,206.37,115.08,179.18
21/11/2018,1.0129,199.27,106.66,158.92,162.99,220.73,132.39,197.28,216.85,106.16,153.56,190.83,313.65,1.0494,166.92,112.23,133.2,114.35,126.78,156.9,231.84,207.78,114.96,179.3
22/11/2018,1.0129,199.03,106.74,158.98,164.17,220.65,132.37,197.35,217.75,106.16,153.6,190.8,314.24,1.0492,166.96,112.23,133.27,114.43,126.87,156.8,231.94,206.38,115.11,179.37
23/11/2018,1.0128,197.46,106.5,158.59,164.12,218.7,131.15,196.76,217.06,106.06,152.69,189.07,312.61,1.0463,166.3,112.23,132.76,114.25,126.59,156.06,230.85,205.38,115.02,178.99
24/11/2018,1.0128,197.46,106.5,158.59,164.12,218.7,131.15,196.76,217.06,106.06,152.69,189.07,312.61,1.0463,166.3,112.23,132.76,114.25,126.59,156.06,230.85,205.38,115.02,178.99
25/11/2018,1.0128,197.46,106.5,158.59,164.12,218.7,131.15,196.76,217.06,106.06,152.69,189.07,312.61,1.0463,166.3,112.23,132.76,114.25,126.59,156.06,230.85,205.38,115.02,178.99
26/11/2018,1.0151,200.31,107.05,160.85,163.39,222.13,131.8,197.82,217.61,106.15,154.93,190.08,317.24,1.0536,167.61,112.23,133.93,114.49,127.12,157.88,233.07,207.19,114.85,179.54
27/11/2018,1.0155,200.39,106.97,160.32,164.3,222.57,132.65,197.76,218.59,106.15,154.33,191.67,316.87,1.0546,167.58,112.24,133.92,114.49,127.11,158.15,233.11,205.38,114.62,179.48
28/11/2018,1.0183,203.25,107.36,162.33,165.25,227.95,135.4,198.75,219.52,106.14,156.51,196.15,320.64,1.0633,168.83,112.24,135.19,114.75,127.74,160.18,235.29,205.04,114.53,179.95
29/11/2018,1.02,202.34,107.21,161.53,167.15,227.37,135.19,199.17,222.38,106.59,155.61,196,318.57,1.0658,169.11,112.24,135.61,115.18,128.1,160.35,235.69,207.42,115.07,180.37
30/11/2018,1.0208,202.61,107.24,161.82,167.51,229.49,135.43,199.16,219.97,106.59,155.14,197,318.78,1.0676,169.15,112.34,135.77,115.18,128.18,160.62,235.77,205.84,114.85,180.33
1/12/2018,1.0208,202.61,107.24,161.82,167.51,229.49,135.43,199.16,219.97,106.59,155.14,197,318.78,1.0676,169.15,112.34,135.77,115.18,128.18,160.62,235.77,205.84,114.85,180.33
2/12/2018,1.0208,202.61,107.24,161.82,167.51,229.49,135.43,199.16,219.97,106.59,155.14,197,318.78,1.0676,169.15,112.34,135.77,115.18,128.18,160.62,235.77,205.84,114.85,180.33
3/12/2018,1.0242,208.73,108.18,165.87,170.22,231.73,137.03,200.95,224.81,106.86,157.57,199.25,326.73,1.0758,171.25,112.34,137.88,115.86,129.34,161.99,239.45,208.19,115.04,181.32
4/12/2018,1.0216,207.15,108.33,166.29,167.09,223.82,133.18,199.86,222.84,107.13,154.33,193.36,327.79,1.062,169.87,112.34,136.68,115.68,128.88,157.92,236.86,207.11,115.34,180.82
5/12/2018,1.021,205.28,107.76,163.66,165.82,224.08,133.11,198.91,219.31,107.04,153.72,193.27,322.92,1.0595,168.74,112.35,135.32,115.33,128.15,157.46,234.84,204.3,115.12,180.31
6/12/2018,1.0204,198.96,106.82,159.81,163.61,223.85,132.67,197.38,215.16,107.04,151.87,192.98,315.17,1.0533,166.76,112.35,132.93,114.79,127.06,155.79,231.18,198.94,115.62,179.63
7/12/2018,1.0185,198.18,106.65,158.76,164.51,218.31,130.41,196.91,216.03,107.13,150.49,188.99,313.49,1.0469,166.19,112.35,132.5,114.7,126.87,153.75,230.13,200.58,115.62,179.42
8/12/2018,1.0185,198.18,106.65,158.76,164.51,218.31,130.41,196.91,216.03,107.13,150.49,188.99,313.49,1.0469,166.19,112.35,132.5,114.7,126.87,153.75,230.13,200.58,115.62,179.42
9/12/2018,1.0185,198.18,106.65,158.76,164.51,218.31,130.41,196.91,216.03,107.13,150.49,188.99,313.49,1.0469,166.19,112.35,132.5,114.7,126.87,153.75,230.13,200.58,115.62,179.42
10/12/2018,1.0183,195.58,106.3,157.54,161.34,218.58,129.51,195.63,211.87,107.21,149.32,188.2,309.74,1.0427,164.69,112.35,130.95,114.33,126.04,152.44,227.56,196.55,115.49,178.73
11/12/2018,1.018,196.71,106.34,157.11,159.3,218.71,129.74,195.65,212.12,106.93,149.64,188.36,310.43,1.0432,164.83,112.35,131.12,114.24,126.12,152.44,227.76,198.76,115.22,178.63
12/12/2018,1.0196,199.79,106.74,160.23,162.54,220.04,131.05,197.14,215.35,106.84,152.06,189.77,314.84,1.0501,166.56,112.35,132.81,114.67,126.93,154.18,230.75,202.79,115.4,179.45
13/12/2018,1.0195,202.2,107.17,162.09,162.37,219.27,130.87,197.57,216.33,106.84,152.1,189.55,319.15,1.05,167.08,112.35,133.4,114.84,127.2,153.9,231.61,201.73,115.32,179.66
14/12/2018,1.0171,199.04,106.59,159.1,160.11,215.22,128.93,195.98,212.92,106.65,149.99,186.45,314.38,1.0403,165.22,112.35,131.44,114.31,126.2,151.78,228.48,199.62,115.29,178.79
15/12/2018,1.0171,199.04,106.59,159.1,160.11,215.22,128.93,195.98,212.92,106.65,149.99,186.45,314.38,1.0403,165.22,112.35,131.44,114.31,126.2,151.78,228.48,199.62,115.29,178.79
16/12/2018,1.0171,199.04,106.59,159.1,160.11,215.22,128.93,195.98,212.92,106.65,149.99,186.45,314.38,1.0403,165.22,112.35,131.44,114.31,126.2,151.78,228.48,199.62,115.29,178.79
17/12/2018,1.0154,198.39,106.57,159.3,160.63,211.07,126.86,195.64,214.85,106.83,149.14,182.7,313.87,1.0332,164.68,112.35,130.83,114.21,125.91,149.55,227.55,198.13,115.69,178.75
18/12/2018,1.0161,196.29,106.29,157.25,157.73,211.4,126.83,195.13,213.55,107.2,148.47,182.77,310.27,1.0322,163.9,112.35,129.89,114.2,125.63,149.18,226.01,197.3,115.99,178.63
19/12/2018,1.0167,196.54,106.33,157.31,157.86,208.07,125.24,195.42,215.48,107.47,147.5,180.19,310.28,1.0297,164.06,112.35,129.88,114.46,125.9,147.79,226.13,199.6,116.44,178.97
20/12/2018,1.0146,194.28,106.02,156,155.08,204.44,124.32,194.17,213.14,107.47,146.83,178.16,307.44,1.0212,162.55,112.35,128.26,114.02,124.99,145.48,223.48,196.65,116.54,178.33
21/12/2018,1.0111,194.61,106.21,156.53,152.96,200.13,122.03,193.66,212.52,107.37,144.93,174.72,308.22,1.013,161.98,112.35,127.58,113.75,124.62,143.36,222.51,197.06,116.47,178.02
22/12/2018,1.0111,194.61,106.21,156.53,152.96,200.13,122.03,193.66,212.52,107.37,144.93,174.72,308.22,1.013,161.98,112.35,127.58,113.75,124.62,143.36,222.51,197.06,116.47,178.02
23/12/2018,1.0111,194.61,106.21,156.53,152.96,200.13,122.03,193.66,212.52,107.37,144.93,174.72,308.22,1.013,161.98,112.35,127.58,113.75,124.62,143.36,222.51,197.06,116.47,178.02
24/12/2018,1.0091,193.49,106.11,155.89,152.99,195.5,119.82,193.09,211.78,107.37,143.55,170.82,306.72,1.0044,161.22,112.35,126.88,113.64,124.42,141.13,221.19,197.09,116.78,177.81
25/12/2018,1.0091,193.49,106.11,155.89,152.99,195.5,119.82,193.09,211.78,107.37,143.55,170.82,306.72,1.0044,161.22,112.35,126.88,113.64,124.42,141.13,221.19,197.09,116.78,177.81
26/12/2018,1.0091,193.49,106.11,155.89,152.99,195.5,119.82,193.09,211.78,107.37,143.55,170.82,306.72,1.0044,161.22,112.35,126.88,113.64,124.42,141.13,221.19,197.09,116.78,177.81
27/12/2018,1.0153,192.76,105.95,154.46,155.2,207.02,125.06,193.76,212.74,107.54,146.18,179.92,304.74,1.0213,162.03,112.35,127.71,113.8,124.76,145.44,222.58,192.78,116.74,178.16
28/12/2018,1.0165,193.94,106.12,154.7,154.69,206.73,125.34,194.42,214.97,107.73,146.81,179.94,305.38,1.0248,162.74,112.35,128.38,114.24,125.3,146.08,223.67,197.54,116.88,178.58
29/12/2018,1.0165,193.94,106.12,154.7,154.69,206.73,125.34,194.42,214.97,107.73,146.81,179.94,305.38,1.0248,162.74,112.35,128.38,114.24,125.3,146.08,223.67,197.54,116.88,178.58
30/12/2018,1.0165,193.94,106.12,154.7,154.69,206.73,125.34,194.42,214.97,107.73,146.81,179.94,305.38,1.0248,162.74,112.35,128.38,114.24,125.3,146.08,223.67,197.54,116.88,178.58
31/12/2018,1.0184,195.56,106.52,156.98,154.73,208.53,126.11,195.19,215.39,107.99,147.49,181.44,308.71,1.0291,163.57,112.45,129.3,114.57,125.83,146.98,224.94,197.59,117.19,179.11
1/1/2019,1.0184,195.56,106.52,156.98,154.73,208.53,126.11,195.19,215.39,107.99,147.49,181.44,308.71,1.0291,163.57,112.45,129.3,114.57,125.83,146.98,224.94,197.59,117.19,179.11
2/1/2019,1.02,190.66,105.75,152.23,154.73,208.97,127.31,194.18,212,108.17,146.31,183.28,300.87,1.029,162.31,112.45,128.02,114.39,125.18,146.88,222.81,196.81,117.15,178.62
3/1/2019,1.0189,189.04,105.66,152.26,154.68,203.58,125.31,193.75,210.46,108.26,145.24,179.53,299.71,1.0213,161.59,112.45,127.33,114.38,125.08,144.94,221.46,196.31,117.78,178.6
4/1/2019,1.0214,191.51,106.36,155.42,158.45,210.58,129.25,195.47,211.17,108.63,149.36,185.42,305.61,1.0353,163.77,112.45,129.1,114.64,125.8,148.62,225.23,201.86,117.37,179.43
5/1/2019,1.0214,191.51,106.36,155.42,158.45,210.58,129.25,195.47,211.17,108.63,149.36,185.42,305.61,1.0353,163.77,112.45,129.1,114.64,125.8,148.62,225.23,201.86,117.37,179.43
6/1/2019,1.0214,191.51,106.36,155.42,158.45,210.58,129.25,195.47,211.17,108.63,149.36,185.42,305.61,1.0353,163.77,112.45,129.1,114.64,125.8,148.62,225.23,201.86,117.37,179.43
7/1/2019,1.0224,194.25,106.59,156.92,159.25,212.11,129.85,196.4,215.1,108.62,150.19,186.44,308.21,1.0405,164.88,112.45,130.36,115.06,126.51,149.98,227.14,202.59,117.38,179.88
8/1/2019,1.0228,194.46,106.6,156.71,159.46,214.13,131.12,196.66,214.53,108.34,150.91,188.45,309.01,1.0444,165.29,112.45,130.78,115.05,126.59,151.27,227.92,204.11,117.11,179.94
9/1/2019,1.0251,198.7,107.33,160.51,161.66,215.24,132.47,198.37,218.35,108.43,153.05,190.03,315.36,1.0503,167.16,112.45,132.55,115.75,127.76,152.55,230.91,206.27,117.57,180.98
10/1/2019,1.0259,199.44,107.54,161.11,159.53,216.08,132.89,198.63,218.91,108.8,153.63,190.63,316.41,1.0524,167.42,112.45,132.63,115.75,127.76,153.28,231.16,207.03,117.66,181.18
11/1/2019,1.0265,200.63,107.71,161.54,160.15,215.98,132.48,199,219.22,108.89,152.9,190.38,318.61,1.0528,167.83,112.45,132.88,115.92,127.93,153.36,231.8,206.88,117.7,181.41
12/1/2019,1.0265,200.63,107.71,161.54,160.15,215.98,132.48,199,219.22,108.89,152.9,190.38,318.61,1.0528,167.83,112.45,132.88,115.92,127.93,153.36,231.8,206.88,117.7,181.41
13/1/2019,1.0265,200.63,107.71,161.54,160.15,215.98,132.48,199,219.22,108.89,152.9,190.38,318.61,1.0528,167.83,112.45,132.88,115.92,127.93,153.36,231.8,206.88,117.7,181.41
14/1/2019,1.0258,197.97,107.24,159.38,160.13,215.01,132.15,198.26,217.03,108.97,151.92,189.89,314.68,1.05,166.94,112.45,132.01,115.73,127.55,152.61,230.29,205.7,117.75,181.04
15/1/2019,1.0279,201.71,107.91,162.63,162.08,216.82,132.96,199.42,219.65,108.88,153.23,191.36,320.48,1.0553,168.33,112.45,133.53,116.07,128.27,153.52,232.64,205.98,117.69,181.64
16/1/2019,1.028,202.09,108.11,163.33,160.98,217.62,133.3,199.63,219.97,108.88,153.7,191.84,321.76,1.0561,168.61,112.45,133.69,116.15,128.35,153.88,233.11,206.35,117.59,181.72
17/1/2019,1.0282,201.65,108,162.72,161.17,219.42,134.17,199.6,220.8,108.69,154,193.29,320.19,1.0583,168.61,112.45,133.6,115.97,128.25,154.43,233.17,206.12,117.47,181.68
18/1/2019,1.03,204.24,108.35,164.26,161.58,222.5,135.55,200.67,221.9,108.6,155.52,195.46,324.06,1.0658,169.95,112.45,135.04,116.32,128.97,156.63,235.46,209.32,117.3,182.19
19/1/2019,1.03,204.24,108.35,164.26,161.58,222.5,135.55,200.67,221.9,108.6,155.52,195.46,324.06,1.0658,169.95,112.45,135.04,116.32,128.97,156.63,235.46,209.32,117.3,182.19
20/1/2019,1.03,204.24,108.35,164.26,161.58,222.5,135.55,200.67,221.9,108.6,155.52,195.46,324.06,1.0658,169.95,112.45,135.04,116.32,128.97,156.63,235.46,209.32,117.3,182.19
21/1/2019,1.0302,205.29,108.42,164.99,162.56,222.46,135.55,200.87,222.07,108.41,155.65,195.47,324.9,1.0661,170.15,112.51,135.27,116.39,129.04,156.52,235.76,208.95,117.41,182.32
22/1/2019,1.0294,203.63,108.14,163.68,161.36,219.27,133.35,200.18,220.58,108.41,153.52,192.42,322.79,1.0602,169.23,112.51,134.25,116.12,128.58,155.13,234.15,208.17,117.64,182.05
23/1/2019,1.0295,203.25,108.14,163.98,159.98,219.57,134.16,200.19,219.69,108.59,154.13,193.41,322.57,1.0606,169.19,112.51,134.07,116.2,128.58,155.03,234,208.59,117.75,182.1
24/1/2019,1.0324,204.53,108.27,164.68,160.76,219.69,134.35,200.73,220.96,108.68,154.39,193.67,324.17,1.0631,169.71,112.51,134.4,116.46,128.84,155.4,234.74,208.57,117.97,182.51
25/1/2019,1.0337,208.26,109.01,167.63,162.75,221.2,135.44,202.17,223.98,109.04,156.38,195.1,329.5,1.0688,171.35,112.51,136.01,116.89,129.74,156.95,237.36,210.5,118.14,183.34
26/1/2019,1.0337,208.26,109.01,167.63,162.75,221.2,135.44,202.17,223.98,109.04,156.38,195.1,329.5,1.0688,171.35,112.51,136.01,116.89,129.74,156.95,237.36,210.5,118.14,183.34
27/1/2019,1.0337,208.26,109.01,167.63,162.75,221.2,135.44,202.17,223.98,109.04,156.38,195.1,329.5,1.0688,171.35,112.51,136.01,116.89,129.74,156.95,237.36,210.5,118.14,183.34
28/1/2019,1.0324,208.18,109.08,167.41,162.09,219.73,133.95,201.95,224.1,109.13,155.64,192.83,329.32,1.0646,171.01,112.51,135.56,116.87,129.54,156.01,236.72,209.4,118.35,183.28
29/1/2019,1.0331,207.54,109.07,167.14,161.43,219.7,134.34,202.04,223.03,109.22,155.84,193.18,329.43,1.0652,171.11,112.51,135.47,116.87,129.45,156.1,236.86,211.14,118.34,183.35
30/1/2019,1.0356,208.12,109.22,167.61,160.47,222.66,136.3,202.67,223.78,109.4,157.28,196.26,330.68,1.0715,171.81,112.61,136.06,117.12,129.89,157.84,237.9,212.12,118.43,183.74
31/1/2019,1.0396,210.59,109.8,169.84,163.88,224.29,137.45,204.36,225.79,110.13,157.79,198.37,334.93,1.0787,173.46,112.61,137.67,117.91,130.97,159.13,240.31,213.34,119.28,184.99
1/2/2019,1.0381,210.9,109.85,169.63,162.66,224.89,137.39,204.26,225.87,110.13,157.68,198.34,335.02,1.0783,173.41,112.61,137.74,117.81,130.96,159.58,240.29,213.61,119.05,184.88
2/2/2019,1.0381,210.9,109.85,169.63,162.66,224.89,137.39,204.26,225.87,110.13,157.68,198.34,335.02,1.0783,173.41,112.61,137.74,117.81,130.96,159.58,240.29,213.61,119.05,184.88
3/2/2019,1.0381,210.9,109.85,169.63,162.66,224.89,137.39,204.26,225.87,110.13,157.68,198.34,335.02,1.0783,173.41,112.61,137.74,117.81,130.96,159.58,240.29,213.61,119.05,184.88
4/2/2019,1.0377,211.43,109.94,169.79,163.36,226.74,138.2,204.3,225.51,109.94,158.19,199.7,336,1.0798,173.64,112.61,137.98,117.71,130.94,160.39,240.78,213.21,118.65,184.75
5/2/2019,1.0377,211.43,109.94,169.79,163.36,226.74,138.2,204.3,225.51,109.94,158.19,199.7,336,1.0798,173.64,112.61,137.98,117.71,130.94,160.39,240.78,213.21,118.65,184.75
6/2/2019,1.0377,211.43,109.94,169.79,163.36,226.74,138.2,204.3,225.51,109.94,158.19,199.7,336,1.0798,173.64,112.61,137.98,117.71,130.94,160.39,240.78,213.21,118.65,184.75
7/2/2019,1.0377,211.43,109.94,169.79,163.36,226.74,138.2,204.3,225.51,109.94,158.19,199.7,336,1.0798,173.64,112.61,137.98,117.71,130.94,160.39,240.78,213.21,118.65,184.75
8/2/2019,1.0384,211.12,109.85,169.54,158.76,225.61,135.94,203.71,225.04,109.93,156.46,196.93,335.78,1.075,172.82,112.61,137.02,117.51,130.47,158.98,239.25,210.51,118.85,184.58
9/2/2019,1.0384,211.12,109.85,169.54,158.76,225.61,135.94,203.71,225.04,109.93,156.46,196.93,335.78,1.075,172.82,112.61,137.02,117.51,130.47,158.98,239.25,210.51,118.85,184.58
